=== 自动建图数据 ===
总步数: 2492
总时间: 234.56秒
建图方式: 自动探索算法

=== 扫描数据 ===
步数,时间,X,Y,角度,前方,左侧,右侧,后方,最小距离
2122,210.88,21.220,0.000,-2.902,0.64,0.99,3.21,5.00,0.64
2123,210.94,21.230,0.000,-2.902,0.63,1.00,3.21,5.00,0.63
2124,211.01,21.240,0.000,-2.902,0.62,0.99,3.20,5.00,0.62
2125,211.07,21.250,0.000,-2.902,0.62,0.98,3.20,5.00,0.62
2126,211.14,21.260,0.000,-2.902,0.62,0.96,3.14,5.00,0.62
2127,211.20,21.270,0.000,-2.902,0.61,0.95,3.14,5.00,0.61
2128,211.26,21.280,0.000,-2.902,0.60,0.96,3.13,5.00,0.60
2129,211.33,21.290,0.000,-2.902,0.59,0.94,3.12,5.00,0.59
2130,211.39,21.300,0.000,-2.902,0.59,0.95,3.12,5.00,0.59
2131,211.46,21.310,0.000,-2.818,0.57,1.05,2.83,5.00,0.57
2132,211.52,21.320,0.000,-2.818,0.56,1.03,2.82,5.00,0.56
2133,211.58,21.330,0.000,-2.818,0.55,1.02,2.86,5.00,0.55
2134,211.65,21.340,0.000,-2.818,0.56,1.01,2.82,5.00,0.56
2135,211.71,21.350,0.000,-2.818,0.55,1.01,2.80,5.00,0.55
2136,211.78,21.360,0.000,-2.818,0.54,0.99,2.79,5.00,0.54
2137,211.84,21.370,0.000,-2.818,0.53,0.99,2.84,5.00,0.53
2138,211.90,21.380,0.000,-2.818,0.53,1.00,2.78,5.00,0.53
2139,211.97,21.390,0.000,-2.818,0.52,0.96,2.76,5.00,0.52
2140,212.03,21.400,0.000,-2.818,0.52,0.96,2.76,5.00,0.52
2141,212.10,21.410,0.000,-2.818,0.51,0.97,2.80,5.00,0.51
2142,212.16,21.420,0.000,-2.818,0.51,0.95,2.74,5.00,0.51
2143,212.22,21.430,0.000,-2.818,0.50,0.93,2.73,5.00,0.50
2144,212.29,21.440,0.000,-2.818,0.50,0.93,2.72,5.00,0.50
2145,212.35,21.450,0.000,-2.818,0.49,0.92,2.72,5.00,0.49
2146,212.42,21.460,0.000,-2.818,0.47,0.92,2.76,5.00,0.47
2147,212.48,21.470,0.000,-2.818,0.47,0.92,2.75,5.00,0.47
2148,212.54,21.480,0.000,-2.818,0.47,0.91,2.69,5.00,0.47
2149,212.61,21.490,0.000,-2.818,0.45,0.89,2.73,5.00,0.45
2150,212.67,21.500,0.000,-2.818,0.46,0.89,2.68,5.00,0.46
2151,212.74,21.510,0.000,-2.818,0.44,0.87,2.71,5.00,0.44
2152,212.80,21.520,0.000,-2.818,0.43,0.87,2.70,5.00,0.43
2153,212.86,21.530,0.000,-2.818,0.44,0.86,2.65,5.00,0.44
2154,212.93,21.540,0.000,-2.818,0.43,0.85,2.64,5.00,0.43
2155,212.99,21.550,0.000,-2.818,0.42,0.84,2.63,5.00,0.42
2156,213.06,21.560,0.000,-2.818,0.42,0.85,2.62,5.00,0.42
2157,213.12,21.570,0.000,-2.818,0.41,0.83,2.61,5.00,0.41
2158,213.18,21.580,0.000,-2.818,0.40,0.81,2.59,5.00,0.40
2159,213.25,21.590,0.000,-2.818,0.39,0.82,2.58,5.00,0.39
2160,213.31,21.600,0.000,-2.818,0.38,0.81,1.63,5.00,0.38
2161,213.38,21.610,0.000,-2.735,0.37,0.90,1.33,2.59,0.37
2162,213.44,21.620,0.000,-2.735,0.38,0.89,1.34,2.59,0.38
2163,213.50,21.630,0.000,-2.735,0.37,0.88,1.34,2.60,0.37
2164,213.57,21.640,0.000,-2.735,0.37,0.87,1.35,2.61,0.37
2165,213.63,21.650,0.000,-2.735,0.36,0.86,1.35,2.61,0.36
2166,213.70,21.660,0.000,-2.735,0.35,0.86,1.35,2.63,0.35
2167,213.76,21.670,0.000,-2.735,0.34,0.85,1.35,2.63,0.34
2168,213.82,21.680,0.000,-2.735,0.34,0.85,1.36,2.65,0.34
2169,213.89,21.690,0.000,-2.735,0.33,0.83,1.36,2.65,0.33
2170,213.95,21.700,0.000,-2.735,0.32,0.82,1.36,2.65,0.32
2171,214.02,21.710,0.000,-2.735,0.32,0.80,1.37,2.67,0.32
2172,214.08,21.720,0.000,-2.735,0.33,0.80,1.38,2.67,0.33
2173,214.14,21.730,0.000,-2.735,0.31,0.77,1.37,2.66,0.31
2174,214.21,21.740,0.000,-2.735,0.30,0.75,1.36,2.66,0.30
2175,214.27,21.750,0.000,-2.735,0.29,0.77,1.37,2.68,0.29
2176,214.34,21.760,0.000,-2.735,0.30,0.76,1.38,2.68,0.30
2177,214.40,21.770,0.000,-2.735,0.29,0.74,1.37,2.68,0.29
2178,214.46,21.780,0.000,-2.735,0.29,0.74,1.38,2.68,0.29
2179,214.53,21.790,0.000,-2.735,0.29,0.76,1.38,2.70,0.29
2180,214.59,21.800,0.000,-2.735,0.28,0.75,1.38,2.69,0.28
2181,214.66,21.810,0.000,-2.735,0.28,0.74,1.38,2.70,0.28
2182,214.72,21.820,0.000,-2.735,0.28,0.75,1.39,2.71,0.28
2183,214.78,21.830,0.000,-2.735,0.27,0.73,1.38,2.70,0.27
2184,214.85,21.840,0.000,-2.735,0.29,0.72,1.39,2.70,0.29
2185,214.91,21.850,0.000,-2.735,0.28,0.72,1.39,2.70,0.28
2186,214.98,21.860,0.000,-2.735,0.28,0.70,1.38,2.70,0.28
2187,215.04,21.870,0.000,-2.735,0.28,0.70,1.39,2.70,0.28
2188,215.10,21.880,0.000,-2.735,0.26,0.71,1.38,2.71,0.26
2189,215.17,21.890,0.000,-2.735,0.27,0.70,1.39,2.71,0.27
2190,215.23,21.900,0.000,-2.735,0.26,0.70,1.39,2.72,0.26
2191,215.30,21.910,0.000,-2.652,0.26,0.82,1.45,5.00,0.26
2192,215.36,21.920,0.000,-2.652,0.26,0.85,1.45,5.00,0.26
2193,215.42,21.930,0.000,-2.652,0.26,0.82,1.46,5.00,0.26
2194,215.49,21.940,0.000,-2.652,0.26,0.81,1.45,5.00,0.26
2195,215.55,21.950,0.000,-2.652,0.25,0.83,1.44,5.00,0.25
2196,215.62,21.960,0.000,-2.652,0.25,0.80,1.45,5.00,0.25
2197,215.68,21.970,0.000,-2.652,0.24,0.79,1.45,5.00,0.24
2198,215.74,21.980,0.000,-2.652,0.24,0.79,1.78,5.00,0.24
2199,215.81,21.990,0.000,-2.652,0.25,0.79,1.78,5.00,0.25
2200,215.87,22.000,0.000,-2.652,0.24,0.78,1.77,5.00,0.24
2201,215.94,22.010,0.000,-2.652,0.23,0.79,1.75,5.00,0.23
2202,216.00,22.020,0.000,-2.652,0.24,0.80,1.76,5.00,0.24
2203,216.06,22.030,0.000,-2.652,0.23,0.79,1.75,5.00,0.23
2204,216.13,22.040,0.000,-2.652,0.23,0.79,1.75,5.00,0.23
2205,216.19,22.050,0.000,-2.652,0.22,0.78,1.74,5.00,0.22
2206,216.26,22.060,0.000,-2.652,0.24,0.76,1.75,5.00,0.24
2207,216.32,22.070,0.000,-2.652,0.24,0.75,1.75,5.00,0.24
2208,216.38,22.080,0.000,-2.652,0.23,0.74,1.74,5.00,0.23
2209,216.45,22.090,0.000,-2.652,0.22,0.76,1.73,5.00,0.22
2210,216.51,22.100,0.000,-2.652,0.22,0.73,1.73,5.00,0.22
2211,216.58,22.110,0.000,-2.652,0.22,0.75,1.72,5.00,0.22
2212,216.64,22.120,0.000,-2.652,0.21,0.75,1.71,5.00,0.21
2213,216.70,22.130,0.000,-2.652,0.20,0.73,1.70,5.00,0.20
2214,216.77,22.140,0.000,-2.652,0.22,0.71,1.71,5.00,0.22
2215,216.83,22.150,0.000,-2.652,0.21,0.71,1.63,5.00,0.21
2216,216.90,22.160,0.000,-2.652,0.22,0.71,1.64,5.00,0.22
2217,216.96,22.170,0.000,-2.652,0.20,0.72,1.68,5.00,0.20
2218,217.02,22.180,0.000,-2.652,0.21,0.73,1.70,5.00,0.21
2219,217.09,22.190,0.000,-2.652,0.21,0.73,1.69,5.00,0.21
2220,217.15,22.200,0.000,-2.652,0.21,0.73,1.70,5.00,0.21
2221,217.22,22.210,0.000,-2.652,0.22,0.70,1.64,5.00,0.22
2222,217.28,22.220,0.000,-2.652,0.20,0.72,1.69,5.00,0.20
2223,217.34,22.230,0.000,-2.652,0.21,0.73,1.70,5.00,0.21
2224,217.41,22.240,0.000,-2.652,0.21,0.70,1.63,5.00,0.21
2225,217.47,22.250,0.000,-2.652,0.21,0.72,1.69,5.00,0.21
2226,217.54,22.260,0.000,-2.652,0.22,0.71,1.64,5.00,0.22
2227,217.60,22.270,0.000,-2.652,0.22,0.75,1.71,5.00,0.22
2228,217.66,22.280,0.000,-2.652,0.22,0.76,1.72,5.00,0.22
2229,217.73,22.290,0.000,-2.652,0.22,0.77,1.73,5.00,0.22
2230,217.79,22.300,0.000,-2.652,0.24,0.76,1.75,5.00,0.24
2231,217.86,22.310,0.000,-2.652,0.23,0.79,1.75,5.00,0.23
2232,217.92,22.320,0.000,-2.652,0.23,0.79,1.75,5.00,0.23
2233,217.98,22.330,0.000,-2.652,0.24,0.79,1.78,5.00,0.24
2234,218.05,22.340,0.000,-2.699,0.24,0.70,1.41,2.76,0.24
2235,218.11,22.350,0.000,-2.747,0.24,0.65,1.39,2.70,0.24
2236,218.18,22.360,0.000,-2.795,0.24,0.59,1.36,5.00,0.24
2237,218.24,22.370,0.000,-2.842,0.25,0.54,1.35,5.00,0.25
2238,218.30,22.380,0.000,-2.890,0.25,0.51,1.59,5.00,0.25
2239,218.37,22.390,0.000,-2.937,0.26,0.48,2.90,5.00,0.26
2240,218.43,22.400,0.000,-2.985,0.26,0.44,3.17,5.00,0.26
2241,218.50,22.410,0.000,-3.033,0.27,0.41,3.36,2.06,0.27
2242,218.56,22.420,0.000,-3.080,0.27,0.37,5.00,2.06,0.27
2243,218.62,22.430,0.000,-3.128,0.28,0.36,5.00,2.05,0.28
2244,218.69,22.440,0.000,3.108,0.29,0.35,5.00,0.96,0.29
2245,218.75,22.450,0.000,3.060,0.30,0.32,5.00,0.96,0.30
2246,218.82,22.460,0.000,3.013,0.33,0.32,5.00,0.98,0.32
2247,218.88,22.470,0.000,2.965,0.33,0.30,2.67,0.98,0.30
2248,218.94,22.480,0.000,2.918,0.34,0.28,2.70,0.98,0.28
2249,219.01,22.490,0.000,2.870,0.36,0.28,5.00,1.00,0.28
2250,219.07,22.500,0.000,2.823,0.38,0.27,5.00,3.46,0.27
2251,219.14,22.510,0.000,2.775,0.41,0.25,5.00,3.19,0.25
2252,219.20,22.520,0.000,2.728,0.43,0.25,5.00,3.06,0.25
2253,219.26,22.530,0.000,2.680,0.48,0.25,5.00,2.86,0.25
2254,219.33,22.540,0.000,2.633,0.48,0.22,5.00,2.63,0.22
2255,219.39,22.550,0.000,2.585,0.53,0.23,1.78,2.43,0.23
2256,219.46,22.560,0.000,2.538,0.57,0.23,1.63,2.17,0.23
2257,219.52,22.570,0.000,2.490,0.63,0.22,1.58,2.01,0.22
2258,219.58,22.580,0.000,2.442,0.71,0.22,1.64,1.83,0.22
2259,219.65,22.590,0.000,2.395,0.77,0.22,1.72,1.59,0.22
2260,219.71,22.600,0.000,2.347,0.87,0.21,5.00,1.46,0.21
2261,219.78,22.610,0.000,2.300,0.97,0.21,5.00,1.29,0.21
2262,219.84,22.620,0.000,2.252,1.10,0.21,5.00,1.15,0.21
2263,219.90,22.630,0.000,2.204,1.19,0.21,5.00,0.97,0.21
2264,219.97,22.640,0.000,2.157,1.33,0.21,5.00,0.86,0.21
2265,220.03,22.650,0.000,2.109,1.56,0.20,5.00,0.80,0.20
2266,220.10,22.660,0.000,2.061,1.73,0.21,2.86,0.71,0.21
2267,220.16,22.670,0.000,2.014,1.47,0.22,2.79,0.62,0.22
2268,220.22,22.680,0.000,1.966,1.44,0.21,2.74,0.55,0.21
2269,220.29,22.690,0.000,1.918,1.41,0.20,5.00,0.50,0.20
2270,220.35,22.700,0.000,1.870,1.39,0.21,5.00,0.46,0.21
2271,220.42,22.710,0.000,1.822,1.48,0.21,5.00,0.43,0.21
2272,220.48,22.720,0.000,1.774,2.89,0.22,5.00,0.39,0.22
2273,220.54,22.730,0.000,1.726,3.15,0.20,5.00,0.35,0.20
2274,220.61,22.740,0.000,1.678,3.31,0.23,2.11,0.34,0.23
2275,220.67,22.750,0.000,1.629,5.00,0.22,2.09,0.31,0.22
2276,220.74,22.760,0.000,1.579,5.00,0.23,0.99,0.29,0.23
2277,220.80,22.770,0.000,1.580,5.00,0.23,0.99,0.29,0.23
2278,220.86,22.780,0.000,1.580,5.00,0.23,0.99,0.29,0.23
2279,220.93,22.790,0.000,1.580,5.00,0.23,0.99,0.29,0.23
2280,220.99,22.800,0.000,1.580,5.00,0.23,0.98,0.29,0.23
2281,221.06,22.810,0.000,1.581,5.00,0.23,0.99,0.29,0.23
2282,221.12,22.820,0.000,1.581,5.00,0.23,0.98,0.29,0.23
2283,221.18,22.830,0.000,1.581,5.00,0.24,1.00,0.29,0.24
2284,221.25,22.840,0.000,1.533,5.00,0.24,0.99,0.27,0.24
2285,221.31,22.850,0.000,1.486,5.00,0.25,0.99,0.26,0.25
2286,221.38,22.860,0.000,1.438,5.00,0.25,1.00,0.25,0.25
2287,221.44,22.870,0.000,1.391,2.70,0.26,1.01,0.23,0.23
2288,221.50,22.880,0.000,1.343,2.73,0.27,1.02,0.22,0.22
2289,221.57,22.890,0.000,1.295,5.00,0.29,1.05,0.22,0.22
2290,221.63,22.900,0.000,1.296,5.00,0.30,1.05,0.22,0.22
2291,221.70,22.910,0.000,1.296,5.00,0.30,1.04,0.22,0.22
2292,221.76,22.920,0.000,1.296,5.00,0.30,1.04,0.23,0.23
2293,221.82,22.930,0.000,1.296,5.00,0.30,1.04,0.23,0.23
2294,221.89,22.940,0.000,1.296,5.00,0.30,1.03,0.23,0.23
2295,221.95,22.950,0.000,1.296,5.00,0.30,1.04,0.22,0.22
2296,222.02,22.960,0.000,1.296,5.00,0.29,1.03,0.22,0.22
2297,222.08,22.970,0.000,1.296,5.00,0.30,1.03,0.22,0.22
2298,222.14,22.980,0.000,1.296,5.00,0.30,1.04,0.23,0.23
2299,222.21,22.990,0.000,1.296,5.00,0.30,1.04,0.23,0.23
2300,222.27,23.000,0.000,1.296,5.00,0.31,1.06,0.24,0.24
2301,222.34,23.010,0.000,1.296,5.00,0.31,1.04,0.23,0.23
2302,222.40,23.020,0.000,1.296,5.00,0.31,1.05,0.24,0.24
2303,222.46,23.030,0.000,1.296,5.00,0.30,1.04,0.23,0.23
2304,222.53,23.040,0.000,1.296,5.00,0.30,1.04,0.23,0.23
2305,222.59,23.050,0.000,1.296,5.00,0.29,1.02,0.21,0.21
2306,222.66,23.060,0.000,1.296,5.00,0.30,1.04,0.23,0.23
2307,222.72,23.070,0.000,1.296,5.00,0.30,1.03,0.23,0.23
2308,222.78,23.080,0.000,1.296,5.00,0.30,1.04,0.23,0.23
2309,222.85,23.090,0.000,1.296,5.00,0.30,1.04,0.22,0.22
2310,222.91,23.100,0.000,1.296,5.00,0.30,1.03,0.22,0.22
2311,222.98,23.110,0.000,1.296,5.00,0.31,1.06,0.24,0.24
2312,223.04,23.120,0.000,1.296,5.00,0.30,1.03,0.22,0.22
2313,223.10,23.130,0.000,1.296,5.00,0.30,1.04,0.23,0.23
2314,223.17,23.140,0.000,1.296,5.00,0.31,1.05,0.24,0.24
2315,223.23,23.150,0.000,1.296,5.00,0.32,1.04,0.24,0.24
2316,223.30,23.160,0.000,1.296,5.00,0.32,1.03,0.25,0.25
2317,223.36,23.170,0.000,1.296,5.00,0.32,1.02,0.25,0.25
2318,223.42,23.180,0.000,1.296,5.00,0.33,1.03,0.26,0.26
2319,223.49,23.190,0.000,1.296,5.00,0.34,1.02,0.26,0.26
2320,223.55,23.200,0.000,1.296,5.00,0.35,1.02,0.27,0.27
2321,223.62,23.210,0.000,1.296,5.00,0.36,1.03,0.28,0.28
2322,223.68,23.220,0.000,1.296,5.00,0.37,1.03,0.29,0.29
2323,223.74,23.230,0.000,1.296,5.00,0.37,1.02,0.29,0.29
2324,223.81,23.240,0.000,1.296,5.00,0.38,1.02,0.30,0.30
2325,223.87,23.250,0.000,1.296,5.00,0.39,1.01,0.30,0.30
2326,223.94,23.260,0.000,1.296,5.00,0.39,1.01,0.30,0.30
2327,224.00,23.270,0.000,1.296,5.00,0.41,1.01,0.31,0.31
2328,224.06,23.280,0.000,1.296,5.00,0.41,1.01,0.32,0.32
2329,224.13,23.290,0.000,1.296,5.00,0.42,1.02,0.34,0.34
2330,224.19,23.300,0.000,1.296,5.00,0.42,1.00,0.33,0.33
2331,224.26,23.310,0.000,1.296,5.00,0.43,1.01,0.34,0.34
2332,224.32,23.320,0.000,1.296,5.00,0.44,1.01,0.35,0.35
2333,224.38,23.330,0.000,1.296,5.00,0.44,1.00,0.35,0.35
2334,224.45,23.340,0.000,1.296,5.00,0.45,1.00,0.36,0.36
2335,224.51,23.350,0.000,1.296,5.00,0.46,1.01,0.38,0.38
2336,224.58,23.360,0.000,1.296,5.00,0.46,1.00,0.37,0.37
2337,224.64,23.370,0.000,1.296,5.00,0.46,0.99,0.37,0.37
2338,224.70,23.380,0.000,1.296,5.00,0.46,0.99,0.37,0.37
2339,224.77,23.390,0.000,1.296,5.00,0.48,1.00,0.40,0.40
2340,224.83,23.400,0.000,1.296,5.00,0.49,1.00,0.40,0.40
2341,224.90,23.410,0.000,1.296,5.00,0.49,0.99,0.40,0.40
2342,224.96,23.420,0.000,1.296,5.00,0.50,0.99,0.41,0.41
2343,225.02,23.430,0.000,1.296,5.00,0.50,0.98,0.42,0.42
2344,225.09,23.440,0.000,1.296,5.00,0.51,0.98,0.42,0.42
2345,225.15,23.450,0.000,1.296,5.00,0.51,0.98,0.43,0.43
2346,225.22,23.460,0.000,1.296,5.00,0.51,0.98,0.44,0.44
2347,225.28,23.470,0.000,1.296,5.00,0.52,0.97,0.44,0.44
2348,225.34,23.480,0.000,1.296,5.00,0.53,0.97,0.44,0.44
2349,225.41,23.490,0.000,1.296,5.00,0.54,0.98,0.46,0.46
2350,225.47,23.500,0.000,1.296,5.00,0.54,0.97,0.46,0.46
2351,225.54,23.510,0.000,1.296,5.00,0.54,0.97,0.47,0.47
2352,225.60,23.520,0.000,1.296,5.00,0.56,0.98,0.48,0.48
2353,225.66,23.530,0.000,1.296,5.00,0.55,0.96,0.48,0.48
2354,225.73,23.540,0.000,1.296,5.00,0.56,0.97,0.48,0.48
2355,225.79,23.550,0.000,1.296,5.00,0.56,0.96,0.49,0.49
2356,225.86,23.560,0.000,1.296,5.00,0.58,0.96,0.50,0.50
2357,225.92,23.570,0.000,1.296,5.00,0.57,0.96,0.51,0.51
2358,225.98,23.580,0.000,1.296,5.00,0.59,1.01,0.52,0.52
2359,226.05,23.590,0.000,1.296,5.00,0.59,1.03,0.52,0.52
2360,226.11,23.600,0.000,1.296,5.00,0.60,1.05,0.52,0.52
2361,226.18,23.610,0.000,1.296,5.00,0.60,1.02,0.53,0.53
2362,226.24,23.620,0.000,1.296,5.00,0.61,1.09,0.53,0.53
2363,226.30,23.630,0.000,1.296,5.00,0.61,1.12,0.54,0.54
2364,226.37,23.640,0.000,1.296,5.00,0.62,1.08,0.55,0.55
2365,226.43,23.650,0.000,1.296,5.00,0.62,1.10,0.55,0.55
2366,226.50,23.660,0.000,1.296,5.00,0.63,1.17,0.55,0.55
2367,226.56,23.670,0.000,1.296,5.00,0.64,1.14,0.57,0.57
2368,226.62,23.680,0.000,1.296,5.00,0.64,1.22,0.57,0.57
2369,226.69,23.690,0.000,1.296,5.00,0.64,1.25,0.57,0.57
2370,226.75,23.700,0.000,1.296,5.00,0.65,1.27,0.59,0.59
2371,226.82,23.710,0.000,1.213,5.00,0.70,0.98,0.56,0.56
2372,226.88,23.720,0.000,1.213,5.00,0.70,0.99,0.55,0.55
2373,226.94,23.730,0.000,1.213,5.00,0.71,1.02,0.57,0.57
2374,227.01,23.740,0.000,1.213,5.00,0.71,1.04,0.57,0.57
2375,227.07,23.750,0.000,1.213,5.00,0.71,1.02,0.58,0.58
2376,227.14,23.760,0.000,1.213,5.00,0.73,1.07,0.59,0.59
2377,227.20,23.770,0.000,1.213,5.00,0.72,1.09,0.60,0.60
2378,227.26,23.780,0.000,1.213,5.00,0.74,1.11,0.60,0.60
2379,227.33,23.790,0.000,1.213,5.00,0.73,1.11,0.60,0.60
2380,227.39,23.800,0.000,1.213,5.00,0.74,1.14,0.61,0.61
2381,227.46,23.810,0.000,1.213,5.00,0.75,1.12,0.62,0.62
2382,227.52,23.820,0.000,1.213,5.00,0.75,1.13,0.63,0.63
2383,227.58,23.830,0.000,1.213,5.00,0.76,1.18,0.62,0.62
2384,227.65,23.840,0.000,1.213,5.00,0.77,1.17,0.65,0.65
2385,227.71,23.850,0.000,1.213,5.00,0.76,1.22,0.64,0.64
2386,227.78,23.860,0.000,1.213,5.00,0.77,1.23,0.64,0.64
2387,227.84,23.870,0.000,1.213,5.00,0.78,1.25,0.65,0.65
2388,227.90,23.880,0.000,1.213,5.00,0.79,5.00,0.66,0.66
2389,227.97,23.890,0.000,1.213,5.00,0.79,5.00,0.66,0.66
2390,228.03,23.900,0.000,1.213,5.00,0.80,5.00,0.67,0.67
2391,228.10,23.910,0.000,1.213,5.00,0.80,5.00,0.67,0.67
2392,228.16,23.920,0.000,1.213,5.00,0.81,5.00,0.69,0.69
2393,228.22,23.930,0.000,1.213,5.00,0.82,5.00,0.69,0.69
2394,228.29,23.940,0.000,1.213,5.00,0.82,5.00,0.70,0.70
2395,228.35,23.950,0.000,1.213,5.00,0.82,5.00,0.70,0.70
2396,228.42,23.960,0.000,1.213,5.00,0.83,5.00,0.72,0.72
2397,228.48,23.970,0.000,1.213,5.00,0.84,5.00,0.72,0.72
2398,228.54,23.980,0.000,1.213,5.00,0.85,5.00,0.73,0.73
2399,228.61,23.990,0.000,1.213,5.00,0.83,5.00,0.72,0.72
2400,228.67,24.000,0.000,1.213,5.00,0.85,5.00,0.74,0.74
2401,228.74,24.010,0.000,1.213,5.00,0.86,5.00,0.74,0.74
2402,228.80,24.020,0.000,1.213,5.00,0.86,5.00,0.74,0.74
2403,228.86,24.030,0.000,1.213,5.00,0.87,5.00,0.77,0.77
2404,228.93,24.040,0.000,1.213,5.00,0.87,5.00,0.76,0.76
2405,228.99,24.050,0.000,1.213,5.00,0.88,5.00,0.77,0.77
2406,229.06,24.060,0.000,1.213,5.00,0.89,5.00,0.78,0.78
2407,229.12,24.070,0.000,1.213,5.00,0.89,5.00,0.78,0.78
2408,229.18,24.080,0.000,1.213,5.00,0.90,5.00,0.79,0.79
2409,229.25,24.090,0.000,1.213,5.00,0.91,5.00,0.80,0.80
2410,229.31,24.100,0.000,1.213,5.00,0.90,5.00,0.80,0.80
2411,229.38,24.110,0.000,1.213,5.00,0.90,5.00,0.80,0.80
2412,229.44,24.120,0.000,1.213,5.00,0.91,5.00,0.81,0.81
2413,229.50,24.130,0.000,1.213,5.00,0.92,5.00,0.82,0.82
2414,229.57,24.140,0.000,1.213,5.00,0.92,5.00,0.82,0.82
2415,229.63,24.150,0.000,1.213,5.00,0.93,5.00,0.83,0.83
2416,229.70,24.160,0.000,1.213,5.00,0.93,5.00,0.84,0.84
2417,229.76,24.170,0.000,1.213,5.00,0.94,5.00,0.85,0.85
2418,229.82,24.180,0.000,1.213,5.00,0.93,5.00,0.85,0.85
2419,229.89,24.190,0.000,1.213,5.00,0.95,5.00,0.86,0.86
2420,229.95,24.200,0.000,1.213,5.00,0.95,5.00,0.87,0.87
2421,230.02,24.210,0.000,1.213,5.00,0.94,5.00,0.87,0.87
2422,230.08,24.220,0.000,1.213,5.00,0.96,5.00,0.88,0.88
2423,230.14,24.230,0.000,1.213,5.00,0.95,5.00,0.88,0.88
2424,230.21,24.240,0.000,1.213,5.00,0.96,5.00,0.89,0.89
2425,230.27,24.250,0.000,1.213,5.00,0.97,5.00,0.90,0.90
2426,230.34,24.260,0.000,1.213,5.00,0.97,5.00,0.91,0.91
2427,230.40,24.270,0.000,1.213,5.00,0.98,5.00,0.91,0.91
2428,230.46,24.280,0.000,1.213,5.00,0.97,5.00,0.90,0.90
2429,230.53,24.290,0.000,1.213,5.00,0.98,5.00,0.92,0.92
2430,230.59,24.300,0.000,1.213,5.00,0.98,5.00,0.92,0.92
2431,230.66,24.310,0.000,1.130,5.00,1.04,5.00,0.88,0.88
2432,230.72,24.320,0.000,1.130,5.00,1.04,5.00,0.89,0.89
2433,230.78,24.330,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2434,230.85,24.340,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2435,230.91,24.350,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2436,230.98,24.360,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2437,231.04,24.370,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2438,231.10,24.380,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2439,231.17,24.390,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2440,231.23,24.400,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2441,231.30,24.410,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2442,231.36,24.420,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2443,231.42,24.430,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2444,231.49,24.440,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2445,231.55,24.450,0.000,1.130,5.00,1.05,5.00,0.91,0.91
2446,231.62,24.460,0.000,1.130,5.00,1.05,5.00,0.89,0.89
2447,231.68,24.470,0.000,1.130,5.00,1.05,5.00,0.91,0.91
2448,231.74,24.480,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2449,231.81,24.490,0.000,1.130,5.00,1.05,5.00,0.89,0.89
2450,231.87,24.500,0.000,1.130,5.00,1.05,5.00,0.89,0.89
2451,231.94,24.510,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2452,232.00,24.520,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2453,232.06,24.530,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2454,232.13,24.540,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2455,232.19,24.550,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2456,232.26,24.560,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2457,232.32,24.570,0.000,1.130,5.00,1.07,5.00,0.90,0.90
2458,232.38,24.580,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2459,232.45,24.590,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2460,232.51,24.600,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2461,232.58,24.610,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2462,232.64,24.620,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2463,232.70,24.630,0.000,1.130,5.00,1.05,5.00,0.89,0.89
2464,232.77,24.640,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2465,232.83,24.650,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2466,232.90,24.660,0.000,1.130,5.00,1.06,5.00,0.90,0.90
2467,232.96,24.670,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2468,233.02,24.680,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2469,233.09,24.690,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2470,233.15,24.700,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2471,233.22,24.710,0.000,1.130,5.00,1.06,5.00,0.91,0.91
2472,233.28,24.720,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2473,233.34,24.730,0.000,1.130,5.00,1.05,5.00,0.90,0.90
2474,233.41,24.740,0.000,1.130,5.00,1.06,5.00,0.90,0.90
